CustomerKey,CustomerID,FirstName,LastName,CustomerSegment,CreditScore,RiskBand,HomeBranchKey,RelationshipStartYear,State
386,CUST000386,Isabella,Garcia,High Net Worth,747,Low,32,2015,AZ
387,CUST000387,Olivia,Brown,Mass Market,573,High,17,2021,IL
388,CUST000388,Michael,Singh,High Net Worth,841,Low,19,2022,MA
389,CUST000389,Patricia,Jones,Affluent,684,Medium,5,2018,MA
390,CUST000390,Ethan,Anderson,Mass Market,632,High,6,2017,WA
391,CUST000391,Ethan,Williams,Mass Market,742,Low,36,2020,AZ
392,CUST000392,Elizabeth,Garcia,Mass Market,591,High,12,2019,WA
393,CUST000393,Linda,Brown,Mass Market,567,High,13,2023,TX
394,CUST000394,Mei,Patel,Small Business,680,Medium,2,2018,WA
395,CUST000395,Noah,Lopez,Affluent,783,Low,30,2023,AZ
396,CUST000396,Emma,Williams,Affluent,738,Medium,5,2017,IL
397,CUST000397,Ethan,Cook,Mass Market,840,Low,31,2021,AZ
398,CUST000398,Raj,Wilson,Mass Market,737,Medium,37,2021,CA
399,CUST000399,Maria,Khan,Mass Market,599,High,5,2017,MA
400,CUST000400,Ava,Nguyen,Mass Market,697,Medium,23,2022,TX
401,CUST000401,Lucas,Chen,Mass Market,575,High,12,2023,TX
402,CUST000402,Liam,Johnson,Mass Market,728,Medium,8,2021,AZ
403,CUST000403,Elizabeth,Garcia,Affluent,718,Medium,11,2017,WA
404,CUST000404,Jose,Nguyen,Mass Market,726,Medium,19,2018,CA
405,CUST000405,Michael,Khan,Mass Market,803,Low,36,2019,IL
406,CUST000406,Lucas,Martinez,Affluent,810,Low,40,2017,AZ
407,CUST000407,Liam,Khan,Mass Market,678,Medium,11,2016,NC
408,CUST000408,Robert,Garcia,Mass Market,746,Low,40,2024,NC
409,CUST000409,Noah,Johnson,Mass Market,665,Medium,2,2020,CA
410,CUST000410,Lucas,Chen,Mass Market,703,Medium,17,2015,FL
411,CUST000411,Priya,Singh,Mass Market,583,High,2,2024,MA
412,CUST000412,Elizabeth,Khan,Mass Market,634,High,20,2023,MA
413,CUST000413,Mei,Ali,Affluent,765,Low,26,2018,IL
414,CUST000414,John,Murphy,Mass Market,567,High,4,2022,TX
415,CUST000415,Priya,Patel,Affluent,744,Low,30,2022,FL
416,CUST000416,Emma,Jones,Mass Market,702,Medium,21,2020,WA
417,CUST000417,Wei,Jones,Mass Market,732,Medium,24,2020,AZ
418,CUST000418,Patricia,Hernandez,Mass Market,583,High,16,2023,MA
419,CUST000419,David,Anderson,Mass Market,571,High,16,2016,TX
420,CUST000420,Mary,Martinez,Affluent,784,Low,25,2016,NC
421,CUST000421,Linda,Garcia,Mass Market,702,Medium,21,2021,NC
422,CUST000422,Michael,Garcia,Mass Market,666,Medium,32,2020,AZ
423,CUST000423,Sofia,Martinez,Affluent,669,Medium,32,2022,NY
424,CUST000424,Wei,Nguyen,Affluent,721,Medium,30,2016,FL
425,CUST000425,Noah,Lopez,Affluent,691,Medium,4,2018,NY
426,CUST000426,Sofia,Singh,Mass Market,755,Low,31,2019,IL
427,CUST000427,James,Brown,Mass Market,597,High,28,2023,TX
428,CUST000428,Isabella,Lopez,Mass Market,674,Medium,26,2019,WA
429,CUST000429,Wei,Johnson,High Net Worth,808,Low,37,2015,AZ
430,CUST000430,Jose,Kim,Affluent,767,Low,19,2018,CA
431,CUST000431,Liam,Anderson,Affluent,719,Medium,36,2021,IL
432,CUST000432,Ava,Singh,Mass Market,734,Medium,8,2024,TX
433,CUST000433,Wei,Lopez,Mass Market,747,Low,22,2016,AZ
434,CUST000434,Raj,Jones,Mass Market,699,Medium,13,2020,NC
435,CUST000435,Wei,Nguyen,Affluent,760,Low,3,2023,NY
436,CUST000436,Robert,Murphy,Small Business,698,Medium,22,2015,MA
437,CUST000437,Ahmed,Jones,Small Business,772,Low,39,2023,AZ
438,CUST000438,Maria,Singh,Affluent,736,Medium,21,2017,TX
439,CUST000439,Emma,Cook,Mass Market,591,High,20,2021,NC
440,CUST000440,Liam,Nguyen,Mass Market,725,Medium,35,2020,MA
441,CUST000441,Elizabeth,Patel,Mass Market,617,High,2,2024,WA
442,CUST000442,Ava,Brown,Affluent,797,Low,27,2020,NC
443,CUST000443,Mei,Cook,Mass Market,718,Medium,2,2019,NC
444,CUST000444,David,Khan,Affluent,653,High,38,2022,NC
445,CUST000445,Isabella,Johnson,Mass Market,750,Low,38,2018,MA
446,CUST000446,Liam,Khan,Mass Market,709,Medium,40,2017,GA
447,CUST000447,Ava,Davis,Mass Market,739,Medium,3,2017,NC
448,CUST000448,Michael,Smith,Affluent,742,Low,29,2016,WA
449,CUST000449,Robert,Wilson,Small Business,777,Low,14,2021,GA
450,CUST000450,Raj,Singh,Mass Market,642,High,31,2023,NY
451,CUST000451,Liam,Miller,Mass Market,754,Low,36,2017,WA
452,CUST000452,Liam,Gonzalez,Small Business,727,Medium,21,2022,TX
453,CUST000453,Olivia,Hernandez,Affluent,664,Medium,35,2022,WA
454,CUST000454,Emma,Patel,Affluent,660,Medium,13,2019,FL
455,CUST000455,Olivia,Martinez,Mass Market,668,Medium,15,2019,IL
456,CUST000456,Ethan,Miller,Mass Market,633,High,32,2019,WA
457,CUST000457,Jose,Kim,Mass Market,554,High,18,2022,IL
458,CUST000458,Noah,Ali,Affluent,685,Medium,35,2016,GA
459,CUST000459,Jose,Jones,Mass Market,678,Medium,19,2021,NY
460,CUST000460,Ethan,Williams,High Net Worth,751,Low,23,2019,MA
461,CUST000461,Isabella,Patel,Small Business,837,Low,14,2019,FL
462,CUST000462,David,Kim,Mass Market,643,High,18,2023,TX
463,CUST000463,Emma,Cook,Small Business,774,Low,38,2016,FL
464,CUST000464,Mary,Ali,Mass Market,803,Low,34,2018,FL
465,CUST000465,Mary,Brown,Mass Market,653,High,27,2018,WA
466,CUST000466,Patricia,Ali,Mass Market,648,High,9,2022,NY
467,CUST000467,Jennifer,Wilson,Affluent,717,Medium,31,2023,MA
468,CUST000468,Raj,Martinez,Small Business,700,Medium,21,2018,IL
469,CUST000469,Raj,Williams,High Net Worth,766,Low,37,2015,FL
470,CUST000470,Isabella,Cook,Affluent,687,Medium,3,2023,TX
471,CUST000471,Jennifer,Johnson,Affluent,755,Low,26,2021,MA
472,CUST000472,Isabella,Martinez,Mass Market,663,Medium,3,2017,NY
473,CUST000473,Noah,Singh,Mass Market,850,Low,7,2019,WA
474,CUST000474,Ahmed,Khan,Mass Market,755,Low,35,2019,AZ
475,CUST000475,Robert,Nguyen,Mass Market,664,Medium,30,2022,IL
476,CUST000476,Mei,Brown,Mass Market,730,Medium,22,2018,TX
477,CUST000477,Lucas,Rodriguez,High Net Worth,799,Low,12,2022,NY
478,CUST000478,Mei,Martinez,Mass Market,765,Low,37,2020,FL
479,CUST000479,Emma,Khan,Mass Market,567,High,26,2017,GA
480,CUST000480,Maria,Williams,Mass Market,601,High,26,2023,CA
481,CUST000481,Robert,Patel,Affluent,702,Medium,21,2017,FL
482,CUST000482,David,Gonzalez,Mass Market,689,Medium,16,2015,MA
483,CUST000483,Maria,Martinez,Affluent,583,High,38,2019,NC
484,CUST000484,David,Khan,Mass Market,629,High,24,2015,FL
485,CUST000485,Ava,Brown,Affluent,799,Low,30,2015,IL
486,CUST000486,Wei,Ali,Mass Market,610,High,33,2017,IL
487,CUST000487,Lucas,Martinez,Mass Market,706,Medium,24,2016,NC
488,CUST000488,Linda,Jones,Affluent,753,Low,31,2018,TX
489,CUST000489,Isabella,Singh,Affluent,758,Low,24,2022,GA
490,CUST000490,Sofia,Kim,Affluent,772,Low,14,2023,FL
491,CUST000491,Mei,Williams,Affluent,785,Low,34,2024,MA
492,CUST000492,Ethan,Lopez,Affluent,808,Low,5,2023,NC
493,CUST000493,Mary,Kim,Mass Market,664,Medium,33,2016,FL
494,CUST000494,Olivia,Jones,Affluent,702,Medium,11,2024,WA
495,CUST000495,Ahmed,Brown,Mass Market,719,Medium,14,2023,NC
496,CUST000496,John,Nguyen,Mass Market,718,Medium,29,2022,NY
497,CUST000497,Robert,Nguyen,Mass Market,747,Low,27,2022,MA
498,CUST000498,Mary,Kim,Small Business,628,High,30,2024,IL
499,CUST000499,Wei,Rodriguez,Affluent,773,Low,1,2015,FL
500,CUST000500,John,Johnson,Mass Market,595,High,28,2024,WA
501,CUST000501,Olivia,Johnson,Affluent,751,Low,5,2016,MA
502,CUST000502,Elizabeth,Wilson,Mass Market,661,Medium,12,2015,TX
503,CUST000503,Jose,Gonzalez,Small Business,776,Low,29,2021,GA
504,CUST000504,John,Ali,Small Business,630,High,35,2021,TX
505,CUST000505,Patricia,Garcia,Mass Market,702,Medium,35,2020,GA
506,CUST000506,Robert,Cook,Mass Market,718,Medium,15,2023,NY
507,CUST000507,Elizabeth,Anderson,Mass Market,664,Medium,35,2015,GA
508,CUST000508,Wei,Davis,Mass Market,702,Medium,16,2023,MA
509,CUST000509,Robert,Rodriguez,Mass Market,656,High,13,2020,CA
510,CUST000510,Mei,Ali,High Net Worth,784,Low,27,2015,NC
511,CUST000511,Linda,Miller,Small Business,730,Medium,5,2015,CA
512,CUST000512,Mary,Anderson,Mass Market,653,High,39,2024,NY
513,CUST000513,Isabella,Johnson,Mass Market,680,Medium,26,2018,MA
514,CUST000514,Olivia,Miller,Affluent,648,High,4,2018,TX
515,CUST000515,Elizabeth,Davis,Affluent,663,Medium,37,2023,WA
516,CUST000516,Emma,Ali,Small Business,687,Medium,21,2024,FL
517,CUST000517,Robert,Ali,Mass Market,603,High,34,2019,FL
518,CUST000518,Elizabeth,Rodriguez,Affluent,732,Medium,4,2021,AZ
519,CUST000519,Isabella,Garcia,Affluent,790,Low,28,2024,AZ
520,CUST000520,Mary,Lopez,Mass Market,781,Low,25,2022,AZ
521,CUST000521,Ethan,Wilson,Small Business,697,Medium,27,2020,TX
522,CUST000522,Wei,Garcia,Small Business,646,High,35,2019,MA
523,CUST000523,Linda,Martinez,Mass Market,604,High,10,2018,MA
524,CUST000524,Olivia,Wilson,Mass Market,806,Low,27,2015,AZ
525,CUST000525,Robert,Gonzalez,Small Business,759,Low,16,2023,IL
526,CUST000526,Maria,Khan,Mass Market,675,Medium,6,2018,MA
527,CUST000527,John,Kim,Mass Market,695,Medium,13,2020,NY
528,CUST000528,Wei,Ali,Mass Market,673,Medium,39,2019,NC
529,CUST000529,John,Miller,High Net Worth,797,Low,38,2015,AZ
530,CUST000530,Sofia,Miller,Mass Market,687,Medium,22,2018,IL
531,CUST000531,Michael,Miller,High Net Worth,804,Low,8,2015,MA
532,CUST000532,Ethan,Singh,Affluent,772,Low,14,2018,GA
533,CUST000533,Olivia,Hernandez,Affluent,697,Medium,19,2018,GA
534,CUST000534,Olivia,Khan,Mass Market,712,Medium,23,2022,IL
535,CUST000535,Jose,Nguyen,Small Business,778,Low,32,2019,MA
536,CUST000536,Mei,Cook,Mass Market,724,Medium,31,2016,WA
537,CUST000537,Jose,Hernandez,Mass Market,716,Medium,27,2018,NY
538,CUST000538,Linda,Cook,Mass Market,636,High,10,2024,NY
539,CUST000539,Olivia,Chen,Mass Market,638,High,38,2019,GA
540,CUST000540,Robert,Miller,Mass Market,688,Medium,22,2019,FL
541,CUST000541,Noah,Davis,Mass Market,645,High,32,2021,AZ
542,CUST000542,David,Patel,Mass Market,759,Low,32,2020,MA
543,CUST000543,Isabella,Lopez,Mass Market,677,Medium,11,2017,TX
544,CUST000544,Sofia,Garcia,Mass Market,641,High,35,2023,NY
545,CUST000545,Mary,Williams,Mass Market,761,Low,4,2023,NY
546,CUST000546,Robert,Khan,High Net Worth,741,Low,15,2021,CA
547,CUST000547,James,Miller,Affluent,738,Medium,33,2017,MA
548,CUST000548,Mary,Singh,Mass Market,650,High,40,2020,MA
549,CUST000549,James,Smith,Mass Market,850,Low,35,2022,AZ
550,CUST000550,James,Smith,Affluent,738,Medium,34,2021,IL
551,CUST000551,Elizabeth,Smith,Mass Market,628,High,33,2023,GA
552,CUST000552,Patricia,Brown,Mass Market,692,Medium,34,2017,TX
553,CUST000553,Michael,Singh,Mass Market,677,Medium,34,2018,IL
554,CUST000554,David,Gonzalez,Mass Market,638,High,6,2020,WA
555,CUST000555,Ahmed,Chen,Mass Market,759,Low,16,2021,FL
556,CUST000556,Ava,Williams,Mass Market,733,Medium,3,2019,CA
557,CUST000557,Wei,Gonzalez,Mass Market,709,Medium,36,2021,MA
558,CUST000558,Lucas,Smith,Affluent,704,Medium,11,2015,CA
559,CUST000559,Priya,Khan,Mass Market,816,Low,22,2022,NC
560,CUST000560,Liam,Johnson,High Net Worth,792,Low,15,2016,FL
561,CUST000561,Sofia,Rodriguez,Affluent,713,Medium,3,2024,CA
562,CUST000562,Olivia,Chen,Affluent,789,Low,3,2019,TX
563,CUST000563,James,Miller,Mass Market,698,Medium,38,2020,TX
564,CUST000564,John,Martinez,Affluent,782,Low,11,2021,NC
565,CUST000565,Noah,Gonzalez,Mass Market,718,Medium,35,2018,WA
566,CUST000566,Raj,Cook,Affluent,838,Low,9,2021,CA
567,CUST000567,Isabella,Lopez,Mass Market,617,High,4,2023,CA
568,CUST000568,Linda,Williams,Affluent,716,Medium,22,2021,NC
569,CUST000569,Emma,Gonzalez,Affluent,850,Low,21,2024,NY
570,CUST000570,Mei,Anderson,Affluent,735,Medium,32,2019,FL
571,CUST000571,Olivia,Gonzalez,Mass Market,611,High,28,2020,TX
572,CUST000572,Ava,Gonzalez,Affluent,765,Low,6,2024,NC
573,CUST000573,Mei,Davis,Mass Market,766,Low,5,2019,CA
574,CUST000574,Robert,Gonzalez,Affluent,735,Medium,10,2019,GA
575,CUST000575,Jose,Brown,Affluent,656,High,6,2020,NY
576,CUST000576,Ahmed,Lopez,Mass Market,626,High,18,2019,CA
577,CUST000577,John,Garcia,Small Business,624,High,28,2017,MA
578,CUST000578,Olivia,Nguyen,Affluent,830,Low,27,2023,CA
579,CUST000579,John,Lopez,Mass Market,575,High,36,2015,CA
580,CUST000580,Emma,Hernandez,Mass Market,649,High,25,2024,NY
581,CUST000581,Priya,Gonzalez,High Net Worth,798,Low,6,2019,AZ
582,CUST000582,Noah,Nguyen,Affluent,683,Medium,11,2018,GA
583,CUST000583,Robert,Rodriguez,Affluent,758,Low,20,2017,IL
584,CUST000584,Robert,Williams,High Net Worth,756,Low,11,2022,GA
585,CUST000585,Priya,Martinez,Mass Market,712,Medium,31,2019,CA
586,CUST000586,David,Davis,Mass Market,669,Medium,32,2020,NC
587,CUST000587,Michael,Anderson,Mass Market,679,Medium,7,2024,TX
588,CUST000588,James,Gonzalez,Mass Market,764,Low,22,2019,NC
589,CUST000589,Mei,Hernandez,Mass Market,609,High,29,2021,WA
590,CUST000590,Lucas,Singh,Mass Market,712,Medium,9,2021,IL
591,CUST000591,Emma,Murphy,Small Business,754,Low,13,2020,MA
592,CUST000592,Jennifer,Gonzalez,Mass Market,602,High,21,2020,IL
593,CUST000593,Noah,Davis,Affluent,669,Medium,21,2022,GA
594,CUST000594,Mei,Gonzalez,Mass Market,670,Medium,24,2019,CA
595,CUST000595,Michael,Chen,Mass Market,543,High,35,2024,TX
596,CUST000596,James,Cook,Affluent,751,Low,30,2023,FL
597,CUST000597,Mei,Martinez,Mass Market,735,Medium,5,2022,GA
598,CUST000598,Robert,Khan,Affluent,677,Medium,20,2022,FL
599,CUST000599,Ava,Jones,Mass Market,749,Low,28,2019,GA
600,CUST000600,Ahmed,Singh,Mass Market,775,Low,31,2016,NC
601,CUST000601,Olivia,Nguyen,Affluent,756,Low,27,2021,AZ
602,CUST000602,Mei,Lopez,High Net Worth,825,Low,35,2015,NC
603,CUST000603,Patricia,Davis,Mass Market,667,Medium,23,2016,TX
604,CUST000604,Mary,Chen,Mass Market,651,High,26,2024,WA
605,CUST000605,Patricia,Smith,Mass Market,680,Medium,7,2021,IL
606,CUST000606,Liam,Cook,Small Business,653,High,34,2018,AZ
607,CUST000607,Ethan,Chen,Mass Market,648,High,15,2024,MA
608,CUST000608,Wei,Anderson,Mass Market,690,Medium,38,2020,AZ
609,CUST000609,Jose,Smith,Small Business,717,Medium,31,2017,CA
610,CUST000610,Priya,Williams,High Net Worth,795,Low,8,2019,TX
611,CUST000611,Elizabeth,Hernandez,Mass Market,542,High,30,2020,FL
612,CUST000612,Sofia,Lopez,Affluent,850,Low,31,2023,CA
613,CUST000613,Isabella,Murphy,Mass Market,624,High,29,2022,WA
614,CUST000614,Elizabeth,Johnson,Affluent,768,Low,8,2016,NY
615,CUST000615,Lucas,Brown,Small Business,725,Medium,11,2020,FL
616,CUST000616,Jennifer,Kim,Mass Market,644,High,11,2023,WA
617,CUST000617,Priya,Anderson,High Net Worth,799,Low,15,2023,GA
618,CUST000618,Jennifer,Khan,Affluent,698,Medium,28,2017,GA
619,CUST000619,Isabella,Singh,Small Business,708,Medium,13,2015,MA
620,CUST000620,Priya,Gonzalez,Mass Market,830,Low,1,2024,FL
621,CUST000621,David,Murphy,High Net Worth,764,Low,5,2018,NC
622,CUST000622,Mei,Kim,Small Business,713,Medium,12,2016,WA
623,CUST000623,Michael,Anderson,Affluent,691,Medium,8,2020,IL
624,CUST000624,Liam,Khan,Affluent,770,Low,21,2022,NC
625,CUST000625,Emma,Gonzalez,Mass Market,635,High,38,2021,CA
626,CUST000626,Jose,Anderson,Affluent,753,Low,40,2020,TX
627,CUST000627,Emma,Chen,Small Business,765,Low,6,2019,TX
628,CUST000628,Patricia,Davis,Affluent,728,Medium,20,2020,CA
629,CUST000629,Jose,Murphy,Mass Market,729,Medium,10,2017,AZ
630,CUST000630,Priya,Singh,Mass Market,714,Medium,9,2021,NC
631,CUST000631,Priya,Garcia,Mass Market,763,Low,32,2021,AZ
632,CUST000632,Olivia,Garcia,Affluent,765,Low,32,2017,IL
633,CUST000633,Jennifer,Hernandez,Affluent,798,Low,29,2017,NC
634,CUST000634,Jose,Smith,Mass Market,671,Medium,32,2015,TX
635,CUST000635,Wei,Kim,Mass Market,600,High,33,2018,MA
636,CUST000636,Ava,Patel,Affluent,666,Medium,27,2021,MA
637,CUST000637,Jennifer,Williams,Mass Market,581,High,37,2022,NY
638,CUST000638,Elizabeth,Johnson,Mass Market,668,Medium,18,2018,FL
639,CUST000639,Elizabeth,Garcia,Mass Market,701,Medium,30,2023,NC
640,CUST000640,Olivia,Nguyen,Affluent,708,Medium,8,2022,NC
641,CUST000641,David,Kim,Mass Market,532,High,24,2016,AZ
642,CUST000642,Raj,Cook,High Net Worth,756,Low,29,2015,AZ
643,CUST000643,Priya,Brown,Mass Market,658,High,16,2018,IL
644,CUST000644,Ahmed,Rodriguez,Mass Market,688,Medium,23,2015,CA
645,CUST000645,Patricia,Davis,Mass Market,791,Low,14,2022,NC
646,CUST000646,Ethan,Singh,Mass Market,562,High,28,2020,TX
647,CUST000647,Robert,Miller,Mass Market,737,Medium,14,2024,NY
648,CUST000648,Jose,Kim,Affluent,765,Low,18,2024,NC
649,CUST000649,Jennifer,Hernandez,Small Business,696,Medium,19,2023,IL
650,CUST000650,David,Nguyen,Small Business,731,Medium,7,2024,TX
651,CUST000651,Mary,Rodriguez,Mass Market,676,Medium,9,2021,TX
652,CUST000652,Robert,Murphy,Mass Market,728,Medium,21,2018,FL
653,CUST000653,Sofia,Jones,Mass Market,629,High,37,2021,IL
654,CUST000654,Wei,Anderson,Mass Market,621,High,5,2021,CA
655,CUST000655,Liam,Cook,Affluent,653,High,18,2021,WA
656,CUST000656,Sofia,Hernandez,Mass Market,717,Medium,38,2022,NY
657,CUST000657,Isabella,Anderson,Affluent,712,Medium,23,2016,CA
658,CUST000658,Wei,Miller,Mass Market,578,High,28,2023,FL
659,CUST000659,David,Hernandez,Mass Market,622,High,19,2022,WA
660,CUST000660,Noah,Jones,Mass Market,728,Medium,37,2023,MA
661,CUST000661,Ava,Johnson,Affluent,747,Low,3,2020,CA
662,CUST000662,James,Brown,Mass Market,624,High,11,2022,MA
663,CUST000663,James,Wilson,Small Business,786,Low,13,2022,TX
664,CUST000664,Jennifer,Rodriguez,Mass Market,684,Medium,6,2019,WA
665,CUST000665,John,Lopez,Mass Market,723,Medium,11,2019,NY
666,CUST000666,Lucas,Martinez,Mass Market,699,Medium,15,2021,GA
667,CUST000667,Ethan,Brown,Affluent,727,Medium,1,2016,FL
668,CUST000668,John,Jones,Mass Market,718,Medium,38,2022,FL
669,CUST000669,Ava,Anderson,Mass Market,770,Low,1,2023,NY
670,CUST000670,Patricia,Wilson,High Net Worth,769,Low,9,2020,MA
671,CUST000671,Linda,Gonzalez,Mass Market,742,Low,6,2016,CA
672,CUST000672,Maria,Lopez,Mass Market,640,High,20,2016,TX
673,CUST000673,Raj,Jones,Affluent,821,Low,10,2021,CA
674,CUST000674,Noah,Smith,Mass Market,632,High,40,2023,TX
675,CUST000675,Jose,Cook,Affluent,840,Low,14,2022,TX
676,CUST000676,Emma,Ali,Mass Market,603,High,29,2021,FL
677,CUST000677,Patricia,Jones,Affluent,724,Medium,8,2016,NC
678,CUST000678,Jose,Wilson,Mass Market,721,Medium,21,2021,TX
679,CUST000679,David,Khan,Mass Market,775,Low,6,2018,FL
680,CUST000680,Emma,Singh,Mass Market,803,Low,39,2023,IL
681,CUST000681,Ava,Martinez,Mass Market,792,Low,14,2015,AZ
682,CUST000682,Liam,Miller,Mass Market,572,High,26,2024,IL
683,CUST000683,Mei,Davis,Small Business,732,Medium,32,2015,GA
684,CUST000684,Linda,Patel,Mass Market,635,High,39,2016,CA
685,CUST000685,James,Lopez,Mass Market,758,Low,21,2023,TX
686,CUST000686,Noah,Wilson,Small Business,770,Low,24,2021,AZ
687,CUST000687,Raj,Patel,Mass Market,711,Medium,5,2017,NY
688,CUST000688,John,Smith,Mass Market,652,High,17,2024,FL
689,CUST000689,Mary,Gonzalez,Mass Market,612,High,33,2015,IL
690,CUST000690,Raj,Wilson,Mass Market,640,High,28,2023,GA
691,CUST000691,Lucas,Kim,Mass Market,636,High,35,2016,NC
692,CUST000692,David,Williams,Affluent,741,Low,20,2017,CA
693,CUST000693,Michael,Jones,Mass Market,762,Low,35,2023,WA
694,CUST000694,Noah,Khan,Affluent,744,Low,5,2021,IL
695,CUST000695,Isabella,Davis,Mass Market,607,High,4,2021,FL
696,CUST000696,Priya,Brown,Affluent,684,Medium,30,2016,NC
697,CUST000697,Mary,Martinez,Small Business,748,Low,12,2024,CA
698,CUST000698,Ethan,Jones,Affluent,827,Low,1,2015,TX
699,CUST000699,Jose,Nguyen,Mass Market,696,Medium,34,2022,IL
700,CUST000700,Jose,Jones,Small Business,672,Medium,18,2017,CA
701,CUST000701,Maria,Wilson,Mass Market,620,High,18,2015,AZ
702,CUST000702,David,Murphy,Mass Market,734,Medium,37,2016,CA
703,CUST000703,Ahmed,Nguyen,Mass Market,800,Low,24,2022,NY
704,CUST000704,Noah,Garcia,Mass Market,668,Medium,24,2022,TX
705,CUST000705,Raj,Brown,Affluent,715,Medium,37,2019,CA
706,CUST000706,Isabella,Nguyen,Mass Market,591,High,1,2018,NY
707,CUST000707,Linda,Johnson,Small Business,714,Medium,31,2015,WA
708,CUST000708,Robert,Garcia,Affluent,775,Low,3,2021,AZ
709,CUST000709,Linda,Hernandez,Mass Market,637,High,16,2021,GA
710,CUST000710,David,Williams,Affluent,750,Low,37,2020,WA
711,CUST000711,Liam,Ali,Mass Market,725,Medium,4,2016,TX
712,CUST000712,Mei,Nguyen,Affluent,766,Low,3,2018,GA
713,CUST000713,Ahmed,Martinez,Mass Market,615,High,20,2016,WA
714,CUST000714,Olivia,Anderson,Mass Market,627,High,1,2016,WA
715,CUST000715,Elizabeth,Chen,Mass Market,696,Medium,20,2018,NC
716,CUST000716,Ahmed,Lopez,Mass Market,739,Medium,38,2018,MA
717,CUST000717,Isabella,Kim,Mass Market,840,Low,16,2018,TX
718,CUST000718,Priya,Smith,Mass Market,610,High,15,2015,AZ
719,CUST000719,Lucas,Murphy,High Net Worth,788,Low,1,2020,WA
720,CUST000720,Raj,Ali,Affluent,739,Medium,25,2015,IL
721,CUST000721,Michael,Nguyen,Mass Market,659,High,16,2016,GA
722,CUST000722,Mary,Jones,High Net Worth,820,Low,18,2022,CA
723,CUST000723,Linda,Nguyen,High Net Worth,799,Low,27,2015,WA
724,CUST000724,Isabella,Williams,Mass Market,731,Medium,38,2022,CA
725,CUST000725,Robert,Khan,Mass Market,606,High,26,2023,CA
726,CUST000726,Noah,Johnson,Affluent,724,Medium,28,2024,TX
727,CUST000727,Elizabeth,Rodriguez,Mass Market,693,Medium,21,2018,GA
728,CUST000728,Maria,Anderson,Affluent,747,Low,18,2020,FL
729,CUST000729,Michael,Jones,Mass Market,850,Low,38,2016,CA
730,CUST000730,Patricia,Garcia,Affluent,726,Medium,29,2017,MA
731,CUST000731,Priya,Brown,Mass Market,513,High,35,2020,WA
732,CUST000732,Ahmed,Martinez,Mass Market,694,Medium,30,2018,IL
733,CUST000733,John,Garcia,Mass Market,725,Medium,20,2016,NC
734,CUST000734,Michael,Hernandez,Mass Market,693,Medium,10,2015,CA
735,CUST000735,Jose,Gonzalez,Mass Market,487,High,33,2018,NY
736,CUST000736,David,Garcia,Mass Market,710,Medium,2,2019,GA
737,CUST000737,Olivia,Cook,Affluent,764,Low,36,2022,FL
738,CUST000738,Ahmed,Brown,Affluent,682,Medium,9,2016,CA
739,CUST000739,Mary,Davis,Mass Market,641,High,9,2015,FL
740,CUST000740,Jose,Ali,Small Business,706,Medium,6,2021,NC
741,CUST000741,David,Williams,Mass Market,650,High,2,2024,CA
742,CUST000742,Lucas,Anderson,Mass Market,661,Medium,9,2018,CA
743,CUST000743,Patricia,Johnson,Mass Market,711,Medium,30,2020,NY
744,CUST000744,Noah,Wilson,Mass Market,646,High,26,2017,MA
745,CUST000745,Wei,Ali,Mass Market,582,High,28,2015,TX
746,CUST000746,Michael,Garcia,Affluent,781,Low,18,2020,IL
747,CUST000747,Robert,Johnson,Mass Market,616,High,40,2022,NC
748,CUST000748,Linda,Khan,High Net Worth,772,Low,19,2024,MA
749,CUST000749,Olivia,Patel,Mass Market,654,High,4,2021,CA
750,CUST000750,Wei,Jones,Mass Market,608,High,27,2019,FL
751,CUST000751,Linda,Khan,Affluent,779,Low,35,2023,NY
752,CUST000752,Mei,Murphy,Mass Market,743,Low,23,2021,MA
753,CUST000753,Mei,Patel,Mass Market,662,Medium,23,2023,NC
